Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Variant Image,Variant Weight Unit,Status
"mala-viagem-linex-exp-laranja-grande","Mala de viagem Linex EXP Laranja Grande","Mantenha seus itens seguros e organizados durante as suas viagens com a mala de viagem modelo Burnt, na cor laranja e tamanho grande. Ampla e espaçosa, para acomodar tudo o que você precisa sem preocupações. Com divisor de compartimento interno, alça externa na lateral e alça superior, 4 Rodas duplas com giro 360°, cadeado TSA embutido e fechamento em zíper. Seu design é muito prático e moderno. Confeccionada em material muito resistente, como a poliamida, você com certeza vai se apaixonar. A American Tourister Linex foi feita para você. Compre a sua hoje!<br>","American Tourister","","","brand-name--American Tourister, capacity--111, chile-Travel-SALE-samchi24, colección-hard, colección-maletas, color--Laranja, color-hex--#FF4502, CyberSamsonite4022m, expandible--Sim, feature-exterior-list--*Sistema de 4 rodas duplas multidirecionais *Cadeado TSA *Expansível, feature-interior-list--*Painel divisor de malha com dois bolsos *Amplo bolso com zíper *Cintas elásticas cruzadas, grupo-color--Laranja, grupo-material--Polipropileno, Linex-8jul24, LINEX8MAY, maleta-anidada--Sim, maletas-sale24, material-grid--1224991156, NOVE181024, pais-de-origen--China, peso-producto-kilos--4.3, porc-dscto--55, product-material--Polipropileno, product-model--SPINNER 77/28 TSA EXP, product-size--G, product-type--Mala, product-wheels--Duplas, profundidad--34, release-year--2024, samsonite-line--Linex, shell--Rígida, style--Travel, target-age-group--Adulto, target-gender--Unissex, tipo-candado--TSA, warranty-time--3 anos","true","Title","Default Title","","","","","12249911561  U","4300","","","deny","manual","699.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/361d364ecff7373517c6e15ff236040eb00335dce6234e90c41a59ade6bb8eba.png?v=1725550340","1","","","active"
"mala-viagem-linex-exp-laranja-grande","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/ff6484698f39dbf8b1d1b051b89f472234c33a848054b26e080e47f75b19adc7.png?v=1725550342","2","","",""
"mala-viagem-linex-exp-laranja-grande","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/c3312fac5315ff65b8c4d4fb60a015d8cde57c41d6434eabe64938a5b1d05a84.png?v=1725550344","3","","",""
"mala-viagem-linex-exp-laranja-grande","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/7eae25767ed95ce7b0d8a81e67b69bd7c2aeeea71fa9178efd63a3a51f7a4840.png?v=1725550346","4","","",""
"mala-viagem-linex-exp-laranja-grande","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/182d49a0c21205c2ee19cb188c65517b9197ddf5ad0c6b5f39a9274a6b1495b3.png?v=1725550348","5","","",""
"mala-viagem-linex-exp-laranja-grande","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/38043e2753ae48df16cf39cc5b9b55488a5bd50acb41b06ab40a4d64e95addbc.png?v=1725550350","6","","",""
"mala-viagem-linex-exp-laranja-grande","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/9454a3dbe21f72856e9a849754473f681a226b42548a4f659a136f35daff08f2.png?v=1725550352","7","","",""
"mala-viagem-linex-exp-laranja-grande","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/a718d7caf83802f7e111c85b8222e79e1e22dd236d1d1ef54392ec9e454dc893.png?v=1725550354","8","","",""
"mala-viagem-linex-exp-laranja-media","Mala de viagem Linex EXP Laranja Média","Procurando uma mala de viagem para levar seus pertences com segurança? Conheça a mala de viagem média American Tourister Linex em Polipropileno com Rodas 360º na cor laranja. Com divisor de compartimento interno, alça externa na lateral e alça superior, cadeado TSA embutido e fechamento em zíper. Um produto durável e resistente que vai te deixar com muito estilo. A American Tourister está sempre atualizada para te oferecer o melhor acessório, com conforto e qualidade sem perder a elegância. Compre a sua agora mesmo e deixe sua viagem mais prática e sofisticada!","American Tourister","","","brand-name--American Tourister, capacity--70, colección-hard, colección-maletas, color--Laranja, color-hex--#FF4501, expandible--Sim, feature-exterior-list--*Sistema de 4 rodas duplas multidirecionais *Cadeado TSA *Expansível, feature-interior-list--*Painel divisor de malha com dois bolsos *Amplo bolso com zíper *Cintas elásticas cruzadas, grupo-color--Laranja, grupo-material--Polipropileno, maleta-anidada--Sim, pais-de-origen--China, peso-producto-kilos--3.6, product-material--Polipropileno, product-model--SPINNER 66/24 TSA EXP, product-size--Média, product-type--Mala, product-wheels--Duplas, profundidad--49, release-year--2023, samsonite-line--Linex, shell--Rígida, shopify-taxable--TRUE, style--Travel, target-age-group--Adulto, target-gender--Unissex, tipo-candado--TSA, warranty-time--3 anos","true","Title","Default Title","","","","","12249811561  U","3600","","","deny","manual","659.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/834b96c83a767e1502f19e2eff2c73d5ef07117af55dc375d958ccbee9472c1c.png?v=1725550336","1","","","active"
"mala-viagem-linex-exp-laranja-media","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/9727954a49b46e74a819272cbcd64679c9145d94ab4f463df6406915787b0451.png?v=1725550338","2","","",""
"mala-viagem-linex-exp-laranja-media","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/4685b02d3b076b098ce34e1adba04906c86368d29307bfb3a8a6b4990fd91eec.png?v=1725550340","3","","",""
"mala-viagem-linex-exp-laranja-media","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/fedc69eaa9dcce610188f4ea5fcf08e80870dc0b2afe44f21431a28dcadb0e03.png?v=1725550342","4","","",""
"mala-viagem-linex-exp-laranja-media","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/aed369d9a2e07051204fd0a35c44fa67b2b3fa8a20d08c5555c8c56fe1f93e50.png?v=1725550344","5","","",""
"mala-viagem-linex-exp-laranja-media","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/c87927e7ee045955a99e92e06a0a8a3f1b39cd913ab922a4d95355b463ac5474.png?v=1725550346","6","","",""
"mala-viagem-linex-exp-laranja-media","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/ff69442076ba3805cecf458ac320579a7db57fb7c2bb25e65a455ffe45e2d748.png?v=1725550348","7","","",""
"mala-viagem-linex-exp-laranja-media","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/2e771a1f48318b1a5bd77ad7b45b7522562a026042506eec031378b5b1b9ff7a.png?v=1725550351","8","","",""
"mala-viagem-linex-exp-azul-grande","Mala de viagem Linex EXP Azul Grande","Estilo, qualidade e proteção para levar tudo o que você precisa durante sua viagem. A mala grande American Tourister Linex Bluebird é um acessório indispensável! Com divisor de compartimento interno, alça externa na lateral e alça superior, 4 Rodas duplas com giro 360°, cadeado TSA embutido e fechamento em zíper. Sua cor e design foram pensados para cobrir todas as suas necessidades sem perder o estilo na hora de carregar suas coisas. Graças ao seu tamanho, você pode acomodar tudo o que precisa e de maneira organizada. Compre a sua e tenha uma mala de alta durabilidade. Aproveite!<br>","American Tourister","","","brand-name--American Tourister, capacity--111, chile-Travel-SALE-samchi24, colección-hard, colección-maletas, color--Azul, color-hex--#00BFFF, CyberSamsonite4022m, expandible--Sim, feature-exterior-list--*Sistema de 4 rodas duplas multidirecionais *Cadeado TSA *Expansível, feature-interior-list--*Painel divisor de malha com dois bolsos *Amplo bolso com zíper *Cintas elásticas cruzadas, grupo-color--Azul, grupo-material--Polipropileno, Linex-8jul24, LINEX8MAY, maleta-anidada--Sim, maletas-sale24, material-grid--1224997606, NOVE181024, pais-de-origen--China, peso-producto-kilos--4.3, product-material--Polipropileno, product-model--SPINNER 77/28 TSA EXP, product-size--G, product-type--Mala, product-wheels--Duplas, profundidad--55, release-year--2024, samsonite-line--Linex, shell--Rígida, shopify-taxable--TRUE, style--Travel, target-age-group--Adulto, target-gender--Unissex, tipo-candado--TSA, warranty-time--3 anos","true","Title","Default Title","","","","","12249976061  U","4300","","","deny","manual","699.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/2a74890d4b0b88910945eaed448f636180c88e5b87a2e9c3a177cd209d5993a5.png?v=1725550309","1","","","active"
"mala-viagem-linex-exp-azul-grande","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/7f766b43f0ebf20584eea4e240b69b48bd8c6388b4677295c9d1b27b12f58dd7.png?v=1725550311","2","","",""
"mala-viagem-linex-exp-azul-grande","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/d3fa2bcf6ca6ed1aae1da58f1462d9cab44842fbbe6c0a22122da35d01790b9b.png?v=1725550313","3","","",""
"mala-viagem-linex-exp-azul-grande","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/6ff409127f89f0f59e3255f0d4f4d1035cf7451d037246167fda589a9ff16eec.png?v=1725550314","4","","",""
"mala-viagem-linex-exp-azul-grande","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/e86af1e8f09b764ec302dc163c3099fc70663bfc04423832c2b616a8b9f99018.png?v=1725550316","5","","",""
"mala-viagem-linex-exp-azul-grande","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/ba1deaa73fbb30e2fa249610635cc30dc7f4ff96298071b6743375d45deb7eef.png?v=1725550318","6","","",""
"mala-viagem-linex-exp-azul-grande","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/3ce3ea2ac87968f0018fae5d5266aa408cc25ab7644d4b681c1c514d975bd812.png?v=1725550320","7","","",""
"carteira-flat-every-time-2-0-slg-azul","Carteira Flat  Every-Time 2.0 Azul","<div>A carteira Every Time 2.0 combina detalhes minimalistas e funcionais para proporcionar um toque extra de estilo e praticidade ao seu dia a dia.</div><div><br></div><div>Com um design compacto e eficiente, ela dispõe de 3 ranhuras para cartões, ideal para o uso diário. A proteção RFID garante a segurança dos seus dados contra roubo eletrônico, oferecendo tranquilidade adicional. O exterior suave, complementado pelo logo metálico da Samsonite, confere um toque de elegância.</div><div><br></div><div>Feita com materiais reciclados, ela simboliza o caminho para um futuro cada vez mais sustentável.</div>","Samsonite","","","5l - 20g) *4 ranhuras para cartões *1 porta-moedas *Proteção RFID, brand-name--Samsonite, coleccion-billeteras-y-tarjeteros, color--Azul, color-hex--#6495ED, equivalente a 1 garrafa plástica PET reciclada (0, EVERY-TIME 2.0 SLG, expandible--Não, feature-exterior-list--*Exterior macio *Logo metálico Samsonite, feature-interior-list--*Revestimento interno fabricado com material 100% reciclado, grupo-color--Azul, grupo-material--Poliuretano, pais-de-origen--China, peso-producto-kilos--0.1, product-material--100% Poliuretano, product-model--Carteira Flat, product-type--Carteira, profundidad--2, release-year--2024, samsonite-line--Every-Time 2.0, season--2024, shopify-taxable--TRUE, target-gender--Mulher, tarjeteros-mar, tipo-candado--Não, warranty-time--3 anos","true","Title","Default Title","","","","","149543B0431  U","80","","","deny","manual","250.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/92d860dc128b971d929cd16f3a20d2f6a79e3f4f9d0d9e66d3157eaf5dc7f806.jpg?v=1725465402","1","","","active"
"carteira-flat-every-time-2-0-slg-azul","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/62ede255b5ecc2827ce306899a0490d02634795176960b35e0f4a5853eea2e87.jpg?v=1725465404","2","","",""
"carteira-flat-every-time-2-0-slg-azul","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/71bb0c8afefcd15153a16c1e20fe3090aa161ae18d4e925910a973a0632a2fbb.jpg?v=1725465406","3","","",""
"carteira-flat-every-time-2-0-slg-preta","Carteira Flat  Every-Time 2.0 Preta","<div>A carteira Every Time 2.0 combina detalhes minimalistas e funcionais para proporcionar um toque extra de estilo e praticidade ao seu dia a dia.</div><div><br></div><div>Com um design compacto e eficiente, ela dispõe de 3 ranhuras para cartões, ideal para o uso diário. A proteção RFID garante a segurança dos seus dados contra roubo eletrônico, oferecendo tranquilidade adicional. O exterior suave, complementado pelo logo metálico da Samsonite, confere um toque de elegância.</div><div><br></div><div>Feita com materiais reciclados, ela simboliza o caminho para um futuro cada vez mais sustentável.</div>","Samsonite","","","Accesorios-Samar, brand-name--Samsonite, coleccion-billeteras-y-tarjeteros, color--Preta, color-hex--#000000, EVERY-TIME 2.0 SLG, expandible--Não, feature-exterior-list--*Exterior macio *Logo metálico Samsonite, feature-interior-list--*Revestimento interno fabricado com material 100% reciclado *3 ranhuras para cartões *Proteção RFID, grupo-color--Preto, grupo-material--Poliuretano, pais-de-origen--China, peso-producto-kilos--0.1, product-material--100% Poliuretano, product-model--Carteira Flat, product-type--Carteira, profundidad--2, release-year--2024, samsonite-line--Every-Time 2.0, season--2024, shopify-taxable--TRUE, target-gender--Mulher, tarjeteros-mar, tipo-candado--Não, warranty-time--3 anos","true","Title","Default Title","","","","","14954310411  U","80","","","deny","manual","250.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/dd9ab77ed8dd90e9b4bac74ed5681cffe20494e94cd0641fc7035a0f94738537.jpg?v=1725465391","1","","","active"
"carteira-flat-every-time-2-0-slg-preta","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/1ae4e26018f676110108b6a4f015231169173725ac535c6a2f82410b861599ba.jpg?v=1725465393","2","","",""
"carteira-flat-every-time-2-0-slg-preta","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/2080ccfc99e65a86566480bf372fb5eacb0e08901f5a779333fcae8e5ac7d3d4.jpg?v=1725465394","3","","",""
"carteira-flat-every-time-2-0-slg-preta","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/c72681b433cecf14bb61593f743a48f4ca9bd05d06ac5a3e883e0d70935685d6.jpg?v=1725465396","4","","",""
"carteira-357-rfid-every-time-2-0-slg-preta","Carteira 357 Rfid Every-Time 2.0 Preta","<div>A carteira Every Time 2.0 é a combinação perfeita entre praticidade e estilo.</div><div><br></div><div>Ela é equipada com 4 ranhuras para cartões e 1 porta-moedas, oferecendo uma solução compacta e eficiente para a organização. A proteção RFID age como um escudo essencial contra o roubo de identidade digital, garantindo a segurança das suas informações pessoais.</div><div><br></div><div>Seu exterior suave, adornado com o logo metálico da Samsonite, confere uma sensação elegante e assegura durabilidade. Feita com materiais reciclados, esta carteira simboliza um passo significativo em direção a um futuro mais sustentável.</div>","Samsonite","","","5l - 20g) *4 ranhuras para cartões *1 porta-moedas *Proteção RFID, Accesorios-Samar, brand-name--Samsonite, col-diama_24, cole-col-FOR-HER-24, coleccion-billeteras-y-tarjeteros, color--Preta, color-hex--#000000, equivalente a 1 garrafa plástica PET reciclada (0, EVERY-TIME 2.0 SLG, expandible--Não, feature-exterior-list--*Exterior macio *Logo metálico Samsonite, feature-interior-list--*Revestimento interno fabricado com material 100% reciclado, grupo-color--Preto, grupo-material--Poliuretano, material-grid--1495421041, pais-de-origen--China, peso-producto-kilos--0.1, product-material--100% Poliuretano, product-model--Carteira 357 Rfid, product-type--Carteira, profundidad--1, release-year--2024, samsonite-line--Every-Time 2.0, season--2024, shopify-taxable--TRUE, target-gender--Mulher, tarjeteros-mar, tipo-candado--Não, warranty-time--3 anos","true","Title","Default Title","","","","","14954210411  U","50","","","deny","manual","300.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/650c095ce63b289a502775a2ff0c5c88e02865ecc61ba433ab83b594caf173ee.jpg?v=1725465374","1","","","active"
"carteira-357-rfid-every-time-2-0-slg-preta","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/f6361432e295b35653e09ee742307ce450c379e60caba2048defe1f6ed0e8dd4.jpg?v=1725465376","2","","",""
"carteira-357-rfid-every-time-2-0-slg-preta","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/7a58abed5a222ead7c2c65c62de3bcc8e938fa15c2334f99566f5c51543ed8fe.jpg?v=1725465378","3","","",""
"carteira-342-every-time-2-0-slg-azul","Carteira 342 Every-Time 2.0 Azul","<div>Experimente transações rápidas e mantenha todos os seus documentos ao alcance da mão com a carteira Every Time 2.0. A atenção aos detalhes é evidente em cada característica, desde sua ampla capacidade de armazenamento até sua proteção RFID, garantindo estilo e segurança.</div><div><br></div><div>A carteira oferece uma organização ampla com 1 compartimento para cédulas, 16 ranhuras para cartões, 7 compartimentos adicionais e 1 porta-moedas. Seu forro interno é feito de PET 100% reciclado, utilizando o equivalente a 4 garrafas PET.</div><div><br></div><div>A proteção RFID mantém suas informações pessoais seguras contra escaneamentos indesejados, enquanto o exterior suave é acentuado por um elegante logo metálico da Samsonite.</div>","Samsonite","","","5l - 20g) *1 compartimento para notas *16 ranhuras para cartões *7 compartimentos *1 porta-moedas *Proteção RFID, Accesorios-Samar, brand-name--Samsonite, col-diama_24, cole-col-FOR-HER-24, coleccion-billeteras-y-tarjeteros, color--Azul, color-hex--#6495ED, equivalente a 4 garrafas plásticas PET recicladas (0, EVERY-TIME 2.0 SLG, expandible--Não, feature-exterior-list--*Exterior macio *Logo metálico Samsonite, feature-interior-list--*Revestimento interno fabricado com material 100% reciclado, grupo-color--Azul, grupo-material--Poliuretano, material-grid--149541B043, pais-de-origen--China, peso-producto-kilos--0.2, product-material--100% Poliuretano, product-model--Carteira 342, product-type--Carteira, profundidad--2, release-year--2024, samsonite-line--Every-Time 2.0, season--2024, shopify-taxable--TRUE, target-gender--Mulher, tarjeteros-mar, tipo-candado--Não, warranty-time--3 anos","true","Title","Default Title","","","","","149541B0431  U","190","","","deny","manual","500.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/a7f8699cdaa9676f6efd21f3c122a208e44a7dfce6867d89d28e8f1a46e396c6.jpg?v=1725465362","1","","","active"
"carteira-342-every-time-2-0-slg-azul","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/6691f76c970d901c2c4aef7da7351823d31587afc336df0f2fe6605a59f76ab5.jpg?v=1725465364","2","","",""
"carteira-342-every-time-2-0-slg-azul","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/4e4c616336cde12e4d14dc0e26b035f9d82cf7ad816caa31bfc777d75915c0a5.jpg?v=1725465365","3","","",""
"carteira-342-every-time-2-0-slg-azul","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/b7f80dfc701949b42008bdf450a4d5dfbf5b3f36dd7282fbddbe1d36dc45531c.jpg?v=1725465367","4","","",""
"carteira-342-every-time-2-0-slg-preta","Carteira 342 Every-Time 2.0 Preta","<div>Experimente transações rápidas e mantenha todos os seus documentos ao alcance da mão com a carteira Every Time 2.0. A atenção aos detalhes é evidente em cada característica, desde sua ampla capacidade de armazenamento até sua proteção RFID, garantindo estilo e segurança.</div><div><br></div><div>A carteira oferece uma organização ampla com 1 compartimento para cédulas, 16 ranhuras para cartões, 7 compartimentos adicionais e 1 porta-moedas. Seu forro interno é feito de PET 100% reciclado, utilizando o equivalente a 4 garrafas PET.</div><div><br></div><div>A proteção RFID mantém suas informações pessoais seguras contra escaneamentos indesejados, enquanto o exterior suave é acentuado por um elegante logo metálico da Samsonite.</div>","Samsonite","","","5l - 20g) *1 compartimento para notas *16 ranhuras para cartões *7 compartimentos *1 porta-moedas *Proteção RFID, Accesorios-Samar, brand-name--Samsonite, col-diama_24, cole-col-FOR-HER-24, coleccion-billeteras-y-tarjeteros, color--Preta, color-hex--#000000, equivalente a 4 garrafas plásticas PET recicladas (0, EVERY-TIME 2.0 SLG, expandible--Não, feature-exterior-list--*Exterior macio *Logo metálico Samsonite, feature-interior-list--*Revestimento interno fabricado com material 100% reciclado, grupo-color--Preto, grupo-material--Poliuretano, material-grid--1495411041, pais-de-origen--China, peso-producto-kilos--0.2, product-material--100% Poliuretano, product-model--Carteira 342, product-type--Carteira, profundidad--2, release-year--2024, samsonite-line--Every-Time 2.0, season--2024, shopify-taxable--TRUE, target-gender--Mulher, tarjeteros-mar, tipo-candado--Não, warranty-time--3 anos","true","Title","Default Title","","","","","14954110411  U","190","","","deny","manual","500.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/356316e4c40088e8fce7a5e9124fcb73fa1f8060e128adc8be029de0ead88d6d.jpg?v=1725465341","1","","","active"
"carteira-342-every-time-2-0-slg-preta","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/1822e12ebaae9bb8988c5c136d42d32edbd9dc8b8b21dc6980d16ab54b28b0cf.jpg?v=1725465343","2","","",""
"carteira-342-every-time-2-0-slg-preta","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/7ff51f47065ce127b867d4d999583f5538d00ab3a91bf4421ff4a5e9cd4f4f3e.jpg?v=1725465346","3","","",""
"carteira-342-every-time-2-0-slg-preta","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/fc999a0adff1768d439b81c033084307417ef82a7519ac0efb6b31b11439cbfc.jpg?v=1725465348","4","","",""
"carteira-319-zalia-3-0-slg-azul-marinho","Carteira 319 Zalia 3.0 Azul Marinho","<div>Para quem procura estilo e praticidade, a carteira Zalia 3.0 é a escolha perfeita. </div><div><br></div><div>Com um exterior suave e o distinto logo metálico da Samsonite, ela combina autenticidade, funcionalidade e forro fabricado com garrafa PET 100% reciclado.</div><div><br></div><div>Seu design funcional inclui 1 compartimento para cédulas, 6 ranhuras para cartões, 2 compartimentos adicionais e 1 porta-moedas. A proteção RFID garante a segurança dos seus dados, enquanto a aparência elegante é acentuada pelo exterior suave e o logo metálico da Samsonite.</div>","Samsonite","","","5l - 20g) *2 compartimentos para notas *8 ranhuras para cartões *2 compartimentos *1 porta-moedas *Proteção RFID, Accesorios-Samar, brand-name--Samsonite, capacity--0.42, col-diama_24, cole-col-FOR-HER-24, coleccion-billeteras-y-tarjeteros, coleccion-nuevo-ar, color--Azul Marinho, color-hex--#000080, DIAMADRE-250924, Díamadre24-250924, equivalente a 2 garrafas plásticas PET recicladas (0, expandible--Não, feature-exterior-list--*Exterior macio *Logo metálico Samsonite, feature-interior-list--*Revestimento interno fabricado com material 100% reciclado, grupo-color--Azul, grupo-material--Poliuretano, material-grid--1495381265, Nuevo, pais-de-origen--China, peso-producto-kilos--0.2, product-material--100% Poliuretano, product-model--Carteira 319, product-type--Carteira, profundidad--2, release-year--2024, samsonite-line--Zalia 3.0, season--2024, shopify-taxable--TRUE, target-gender--Mulher, tarjeteros-mar, tipo-candado--Não, warranty-time--3 anos, ZALIA 3.0 SLG","true","Title","Default Title","","","","","14953812651  U","220","","","deny","manual","500.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/60bab054d8f4068244296c31fce6eb252b7808267e38c2f002baacf7e64b50f0.jpg?v=1725465320","1","","","active"
"carteira-319-zalia-3-0-slg-azul-marinho","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/8ce910f8cc569068dfee4e2cb9498551b7010a2ae7c103177a78636f6ecd4257.jpg?v=1725465322","2","","",""
"carteira-319-zalia-3-0-slg-azul-marinho","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/5b69d2dbaa8f71515415d1a5974b6014726be98e948e76040a5c059a4d164cd0.jpg?v=1725465324","3","","",""
"carteira-319-zalia-3-0-slg-azul-marinho","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/58134d4c13869a062684a714849cf6bc45aa15eb64b34e9d78179ebf689b771c.jpg?v=1725465326","4","","",""
"carteira-341-zalia-3-0-slg-preta","Carteira 341 Zalia 3.0 Preta","<div>A carteira Zalia 3.0 combina estilo e praticidade. Confeccionada com forro interno de PET 100% reciclado, ela reflete nosso compromisso com o meio ambiente, sem abrir mão de um design elegante e funcional para tornar suas transações confortáveis e simples.</div><div><br></div><div>A carteira apresenta um design prático com 1 compartimento para cédulas, 6 ranhuras para cartões, 2 compartimentos adicionais e 1 porta-moedas. Além disso, oferece proteção RFID para manter suas informações pessoais seguras. O exterior suave é complementado por um distinto logo metálico da Samsonite.</div><div><br></div><div>Adicione um símbolo de estilo à sua rotina com a Zalia 3.0. </div>","Samsonite","","","5l - 20g) *1 compartimento para notas *6 ranhuras para cartões *2 compartimentos *1 porta-moedas *Proteção RFID, Accesorios-Samar, brand-name--Samsonite, capacity--0.42, col-diama_24, cole-col-FOR-HER-24, coleccion-billeteras-y-tarjeteros, coleccion-nuevo-ar, color--Preta, color-hex--#000000, DIAMADRE-250924, Díamadre24-250924, equivalente a 1 garrafa plástica PET reciclada (0, expandible--Não, feature-exterior-list--*Exterior macio *Logo metálico Samsonite, feature-interior-list--*Revestimento interno fabricado com material 100% reciclado, grupo-color--Preto, grupo-material--Poliuretano, material-grid--1495351041, Nuevo, pais-de-origen--China, peso-producto-kilos--0.1, product-material--100% Poliuretano, product-model--Carteira 341, product-type--Carteira, profundidad--2, release-year--2024, samsonite-line--Zalia 3.0, season--2024, shopify-taxable--TRUE, target-gender--Mulher, tarjeteros-mar, tipo-candado--Não, warranty-time--3 anos, ZALIA 3.0 SLG","true","Title","Default Title","","","","","14953510411  U","140","","","deny","manual","400.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/636064c494269281626524d2f177b7975631224f7b8acab316cc67eba1e8c799.jpg?v=1725465292","1","","","active"
"carteira-341-zalia-3-0-slg-preta","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/0a1aac11b158e212625a228f778d2bfc90afcc4176096b62533427e24238652c.jpg?v=1725465294","2","","",""
"carteira-341-zalia-3-0-slg-preta","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/63de9bdd223d2c5ef0949ad8bfc6cc03de5a0e34adf347dfd7411c0ff796bb1c.jpg?v=1725465296","3","","",""
